,amplicon_name,gene_id,analysis_type_id,primer_set_id,exon,amplicon_id
2566,A_RYR2-050,429,1,0,50,1966
2567,A_RYR2-054,429,1,0,54,1967
2568,A_RYR2-068,429,1,0,68,1968
2569,A_RYR2-069,429,1,0,69,1969
2570,A_RYR2-083,429,1,0,83,1970
2571,A_RYR2-084,429,1,0,84,1971
2572,A_RYR2-085,429,1,0,85,1972
2573,A_RYR2-086,429,1,0,86,1973
2574,A_RYR2-087,429,1,0,87,1974
2575,A_RYR2-088,429,1,0,88,1975
2576,A_RYR2-089,429,1,0,89,1976
2577,A_RYR2-090a,429,1,0,090a,1977
2578,A_RYR2-090b,429,1,0,090b,1978
2579,A_RYR2-090c,429,1,0,090c,1979
2580,A_RYR2-090d,429,1,0,090d,1980
2581,A_RYR2-091,429,1,0,91,1981
2582,A_RYR2-092,429,1,0,92,1982
2583,A_RYR2-093,429,1,0,93,1983
2584,A_RYR2-094,429,1,0,94,1984
2585,A_RYR2-095,429,1,0,95,1985
2586,A_RYR2-096,429,1,0,96,1986
2587,A_RYR2-098,429,1,0,98,1988
2588,A_RYR2-099,429,1,0,99,1989
2589,A_RYR2-100,429,1,0,100,1990
2590,A_RYR2-101,429,1,0,101,1991
2591,A_RYR2-102,429,1,0,102,1992
2592,A_RYR2-103,429,1,0,103,1993
2593,A_RYR2-104,429,1,0,104,1994
2594,A_RYR2-105,429,1,0,105,1995
2595,A_RYR2-24,429,1,0,24,1996
2596,A_RYR2-28,429,1,0,28,1997
2597,A_RYR2-55,429,1,0,55,1998
2598,A_RYR2-63,429,1,0,63,1999
2599,A_RYR2-64,429,1,0,64,2000
2600,A_RYR2-72,429,1,0,72,2001
2601,A_RYR2-73,429,1,0,73,2002
2602,A_RYR2-79,429,1,0,79,2003
2603,A_RYR2-97,429,1,0,97,2004
2604,A_RYR2 A_NGS-1523______,429,0,0,,1938
2605,B_RYR2-002,429,1,1,2,4248
2606,B_RYR2-003,429,1,1,3,4249
2607,B_RYR2-005,429,1,1,5,4250
2608,B_RYR2-006,429,1,1,6,4251
2609,B_RYR2-007,429,1,1,7,4252
2610,B_RYR2-008,429,1,1,8,4253
2611,B_RYR2-009,429,1,1,9,4254
2612,B_RYR2-010,429,1,1,10,4255
2613,B_RYR2-011,429,1,1,11,4256
2614,B_RYR2-012,429,1,1,12,4257
2615,B_RYR2-013,429,1,1,13,4258
2616,B_RYR2-014,429,1,1,14,4259
2617,B_RYR2-015,429,1,1,15,4260
2618,B_RYR2-017,429,1,1,17,4261
2619,B_RYR2-022,429,1,1,22,4262
2620,B_RYR2-0353,429,1,1,353,4263
2621,B_RYR2-037B,429,1,1,037A,4264
2622,B_RYR2-038,429,1,1,38,4265
2623,B_RYR2-042,429,1,1,42,4266
2624,B_RYR2-043,429,1,1,43,4267
2625,B_RYR2-044,429,1,1,44,4268
2626,B_RYR2-045,429,1,1,45,4269
2627,B_RYR2-046,429,1,1,46,4270
2628,B_RYR2-047,429,1,1,47,4271
2629,B_RYR2-049,429,1,1,49,4272
2630,B_RYR2-050,429,1,1,50,4273
2631,B_RYR2-054,429,1,1,54,4274
2632,B_RYR2-068,429,1,1,68,4275
2633,B_RYR2-069,429,1,1,69,4276
2634,B_RYR2-083,429,1,1,83,4277
2635,B_RYR2-084,429,1,1,84,4278
2636,B_RYR2-085,429,1,1,85,4279
2637,B_RYR2-086,429,1,1,86,4280
2638,B_RYR2-087,429,1,1,87,4281
2639,B_RYR2-088,429,1,1,88,4282
2640,B_RYR2-089,429,1,1,89,4283
2641,B_RYR2-090a,429,1,1,090a,4284
2642,B_RYR2-090b,429,1,1,090b,4285
2643,B_RYR2-090c,429,1,1,090c,4286
2644,B_RYR2-090d,429,1,1,090d,4287
2645,B_RYR2-090e,429,1,1,090e,4288
2646,B_RYR2-090f,429,1,1,090f,4289
2647,B_RYR2-091,429,1,1,91,4290
2648,B_RYR2-092,429,1,1,92,4291
2649,B_RYR2-093,429,1,1,93,4292
2650,B_RYR2-094,429,1,1,94,4293
2651,B_RYR2-095,429,1,1,95,4294
2652,B_RYR2-096,429,1,1,96,4295
2653,B_RYR2-098,429,1,1,98,4297
2654,B_RYR2-099,429,1,1,99,4298
2655,B_RYR2-100,429,1,1,100,4299
2656,B_RYR2-101,429,1,1,101,4300
2657,B_RYR2-102,429,1,1,102,4301
2658,B_RYR2-103,429,1,1,103,4302
2659,B_RYR2-104,429,1,1,104,4303
2660,B_RYR2-24,429,1,1,24,4304
2661,B_RYR2-28,429,1,1,28,4305
2662,B_RYR2-55,429,1,1,55,4306
2663,B_RYR2-63,429,1,1,63,4307
2664,B_RYR2-64,429,1,1,64,4308
2665,B_RYR2-72,429,1,1,72,4309
2666,B_RYR2-79,429,1,1,79,4310
2667,B_RYR2-97,429,1,1,97,4311
2668,B_RYR2 B_NGS-1523______,429,0,1,,4247
2669,A_SACS A_NGS-00086_____,430,0,0,,2005
2670,A_SACS A_NGS-0174______,430,0,0,,2006
2671,A_SACS A_NGS-0181______,430,0,0,,2007
2672,A_SACS A_NGS-0220______,430,0,0,,2008
2673,A_SACS A_NGS-0249______,430,0,0,,2009
2674,A_SACS A_NGS-0394______,430,0,0,,2010
2675,A_SACS A_NGS-0461______,430,0,0,,2011
2676,A_SACS A_NGS-0467______,430,0,0,,2012
2677,A_SACS A_NGS-0544______,430,0,0,,2013
2678,A_SACS A_NGS-0569______,430,0,0,,2014
2679,A_SACS A_NGS-0570______,430,0,0,,2015
2680,A_SACS A_NGS-0664______,430,0,0,,2016
2681,A_SACS A_NGS-0749______,430,0,0,,2017
2682,A_SACS A_NGS-0750______,430,0,0,,2018
2683,A_SACS A_NGS-0793______,430,0,0,,2019
2684,A_SACS A_NGS-0922______,430,0,0,,2020
2685,A_SACS A_NGS-1007______,430,0,0,,2021
2686,A_SACS A_NGS-1010______,430,0,0,,2022
2687,A_SACS A_NGS-1098______,430,0,0,,2023
2688,A_SACS A_NGS-1134______,430,0,0,,2024
2689,A_SACS A_NGS-1135______,430,0,0,,2025
2690,A_SACS A_NGS-1236______,430,0,0,,2026
2691,A_SACS A_NGS-1265______,430,0,0,,2027
2692,A_SACS A_NGS-1382______,430,0,0,,2028
2693,A_SACS A_NGS-1428______,430,0,0,,2029
2694,A_SACS A_NGS-1450______,430,0,0,,2030
2695,A_SACS A_NGS-1485______,430,0,0,,2031
2696,A_SACS A_NGS-1603______,430,0,0,,2032
2697,A_SACS A_NGS-2466______,430,0,0,,2033
2698,A_SACS A_NGS-2964______,430,0,0,,2034
2699,B_SACS B_NGS-0174______,430,0,1,,4312
2700,B_SACS B_NGS-1236______,430,0,1,,4313
2701,A_SAG A_NGS-0295______,431,0,0,,2035
2702,A_SAMD9L A_NGS-2814______,432,0,0,,2037
2703,A_SAMD9L A_NGS-2815______,432,0,0,,2038
2704,B_SAMD9L B_NGS-2814______,432,0,1,,4314
2705,B_SAMD9L B_NGS-2815______,432,0,1,,4315
2706,A_SARS2 A_NGS-1437______,433,0,0,,2039
2707,A_SARS2 A_NGS-1438______,433,0,0,,2040
2708,B_SARS2 B_NGS-1437______,433,0,1,,4316
2709,A_SATB2 A_NGS-0956______,434,0,0,,2041
2710,A_SATB2 A_NGS-2254______,434,0,0,,2042
2711,A_SATB2 A_NGS-2678______,434,0,0,,2043
2712,A_SATB2 A_NGS-2768______,434,0,0,,2044
2713,B_SATB2 B_NGS-0956______,434,0,1,,4317
2714,B_SATB2 B_NGS-2254______,434,0,1,,4318
2715,B_SATB2 B_NGS-2678______,434,0,1,,4319
2716,B_SATB2 B_NGS-2768______,434,0,1,,4320
2717,A_SCN10A-01,435,1,0,1,2045
2718,A_SCN10A-02,435,1,0,2,2046
2719,A_SCN10A-03,435,1,0,3,2047
2720,A_SCN10A-04,435,1,0,4,2048
2721,A_SCN10A-05,435,1,0,5,2049
2722,A_SCN10A-06,435,1,0,6,2050
2723,A_SCN10A-07,435,1,0,7,2051
2724,A_SCN10A-08,435,1,0,8,2052
2725,A_SCN10A-09,435,1,0,9,2053
2726,A_SCN10A-10,435,1,0,10,2054
2727,A_SCN10A-11,435,1,0,11,2055
2728,A_SCN10A-12,435,1,0,12,2056
2729,A_SCN10A-13,435,1,0,13,2057
2730,A_SCN10A-14,435,1,0,14,2058
2731,A_SCN10A-15,435,1,0,15,2059
2732,A_SCN10A-16,435,1,0,16,2060
2733,A_SCN10A-17,435,1,0,17,2061
2734,A_SCN10A-18,435,1,0,18,2062
2735,A_SCN10A-19,435,1,0,19,2063
2736,A_SCN10A-20,435,1,0,20,2064
2737,A_SCN10A-21,435,1,0,21,2065
2738,A_SCN10A-22,435,1,0,22,2066
2739,A_SCN10A-23,435,1,0,23,2067
2740,A_SCN10A-24,435,1,0,24,2068
2741,A_SCN10A-25,435,1,0,25,2069
2742,A_SCN10A-26,435,1,0,26,2070
2743,A_SCN10A-27.01,435,1,0,27.01,2071
2744,A_SCN10A-27.02,435,1,0,27.02,2072
2745,A_SCN10A-27.03,435,1,0,27.03,2073
2746,A_SCN11A-01,436,1,0,1,2074
2747,A_SCN11A-07,436,1,0,7,2075
2748,A_SCN11A-12,436,1,0,12,2076
2749,A_SCN11A-13,436,1,0,13,2077
2750,A_SCN11A-14,436,1,0,14,2078
2751,A_SCN11A-15,436,1,0,15,2079
2752,A_SCN11A-16,436,1,0,16,2080
2753,A_SCN11A-25,436,1,0,25,2081
2754,A_SCN11A-26.01,436,1,0,26.01,2082
2755,A_SCN11A-26.02,436,1,0,26.02,2083
2756,A_SCN11A-26.03,436,1,0,26.03,2084
2757,A_SCN1A A_NGS-1167______,437,0,0,,2085
2758,A_SCN1A A_NGS-2226______,437,0,0,,2086
2759,A_SCN1A A_NGS-2412______,437,0,0,,2087
2760,A_SCN1A A_NGS-2572______,437,0,0,,2088
2761,B_SCN1A B_NGS-1167______,437,0,1,,4321
2762,B_SCN1A B_NGS-2226______,437,0,1,,4322
2763,B_SCN1A B_NGS-2412______,437,0,1,,4323
2764,B_SCN1A B_NGS-2572______,437,0,1,,4324
2765,A_SCN1B A_NGS-1257______,438,0,0,,2090
2766,A_SCN1B  A_NGS-2241______,439,0,0,,2089
2767,B_SCN1B  B_NGS-2241______,439,0,1,,4325
2768,A_SCN2A A_NGS-2316______,440,0,0,,2091
2769,A_SCN2A A_NGS-2340______,440,0,0,,2092
2770,B_SCN2A B_NGS-2316______,440,0,1,,4326
2771,B_SCN2A B_NGS-2340______,440,0,1,,4327
2772,A_SCN2B A_NGS-1943______,441,0,0,,2093
2773,A_SCN2B A_NGS-2277______,441,0,0,,2094
2774,B_SCn2B B_NGS-1943______,441,0,1,,4367
2775,B_SCN2B B_NGS-2277______,441,0,1,,4328
2776,A_SCN3B-0638,442,1,0,638,2096
2777,A_SCN3B A_NGS-1302______,442,0,0,,2095
2778,B_scn3b B_NGS-0638______,442,0,1,,4931
2779,B_SCN3B B_NGS-1302______,442,0,1,,4329
2780,A_SCN4B A_NGS-1129______,443,0,0,,2097
2781,A_SCN4B A_NGS-1941______,443,0,0,,2098
2782,B_SCN4B B_NGS-1129______,443,0,1,,4330
2783,B_SCN4B B_NGS-1941______,443,0,1,,4331
2784,A_SCN5A-02,444,1,0,2,2100
2785,A_SCN5A-03,444,1,0,3,2101
2786,A_SCN5A-04,444,1,0,4,2102
2787,A_SCN5A-05,444,1,0,5,2103
2788,A_SCN5A-06,444,1,0,6,2104
2789,A_SCN5A-06alt,444,1,0,06alt,2105
2790,A_SCN5A-07,444,1,0,7,2106
2791,A_SCN5A-08,444,1,0,8,2107
2792,A_SCN5A-09,444,1,0,9,2108
2793,A_SCN5A-10,444,1,0,10,2109
2794,A_SCN5A-11,444,1,0,11,2110
2795,A_SCN5A-12,444,1,0,12,2111
2796,A_SCN5A-13,444,1,0,13,2112
2797,A_SCN5A-14,444,1,0,14,2113
2798,A_SCN5A-15,444,1,0,15,2114
2799,A_SCN5A-16,444,1,0,16,2115
2800,A_SCN5A-17a,444,1,0,17a,2116
2801,A_SCN5A-17b,444,1,0,17b,2117
2802,A_SCN5A-18,444,1,0,18,2118
2803,A_SCN5A-19,444,1,0,19,2119
2804,A_SCN5A-20,444,1,0,20,2120
2805,A_SCN5A-21,444,1,0,21,2121
2806,A_SCN5A-22,444,1,0,22,2122
2807,A_SCN5A-23,444,1,0,23,2123
2808,A_SCN5A-24,444,1,0,24,2124
2809,A_SCN5A-25,444,1,0,25,2125
2810,A_SCN5A-26,444,1,0,26,2126
2811,A_SCN5A-27,444,1,0,27,2127
2812,A_SCN5A-28a,444,1,0,28a,2128
2813,A_SCN5A-28b,444,1,0,28b,2129
2814,A_SCN5A-28c,444,1,0,28c,2130
2815,A_SCN5A A_NGS-1354______,444,0,0,,2099
2816,B_SCN5A-02,444,1,1,2,4332
2817,B_SCN5A-03,444,1,1,3,4333
2818,B_SCN5A-04,444,1,1,4,4334
2819,B_SCN5A-05,444,1,1,5,4335
2820,B_SCN5A-06,444,1,1,6,4336
2821,B_SCN5A-07,444,1,1,7,4337
2822,B_SCN5A-08,444,1,1,8,4338
2823,B_SCN5A-09,444,1,1,9,4339
2824,B_SCN5A-10,444,1,1,10,4340
2825,B_SCN5A-11,444,1,1,11,4341
2826,B_SCN5A-12,444,1,1,12,4342
2827,B_SCN5A-13,444,1,1,13,4343
2828,B_SCN5A-14,444,1,1,14,4344
2829,B_SCN5A-15,444,1,1,15,4345
2830,B_SCN5A-16,444,1,1,16,4346
2831,B_SCN5A-17,444,1,1,17,4347
2832,B_SCN5A-18,444,1,1,18,4348
2833,B_SCN5A-19,444,1,1,19,4349
2834,B_SCN5A-20,444,1,1,20,4350
2835,B_SCN5A-21,444,1,1,21,4351
2836,B_SCN5A-22,444,1,1,22,4352
2837,B_SCN5A-23,444,1,1,23,4353
2838,B_SCN5A-24,444,1,1,24,4354
2839,B_SCN5A-25,444,1,1,25,4355
2840,B_SCN5A-26,444,1,1,26,4356
2841,B_SCN5A-27,444,1,1,27,4357
2842,B_SCN5A-28a,444,1,1,28a,4358
2843,B_SCN5A-28b,444,1,1,28b,4359
2844,B_SCN5A-28c,444,1,1,28c,4360
2845,B_SCN5A-28d,444,1,1,28d,4361
2846,O_SCN5A-25,444,1,2,25,5014
2847,O_SCN5A-0025,444,2,3,25,5013
2848,A_SCN8A A_NGS-2258______,445,0,0,,2131
2849,A_SCN8A A_NGS-2406______,445,0,0,,2132
2850,A_SCN8A A_NGS-2637______,445,0,0,,2133
2851,A_SCN8A A_NGS-2704______,445,0,0,,2134
2852,B_SCN8A B_NGS-2258______,445,0,1,,4362
2853,B_SCN8A B_NGS-2406______,445,0,1,,4363
2854,B_SCN8A B_NGS-2637______,445,0,1,,4364
2855,B_SCN8A B_NGS-2704______,445,0,1,,4365
2856,A_SCN9A-02,446,1,0,2,2135
2857,A_SCN9A-03,446,1,0,3,2136
2858,A_SCN9A-04,446,1,0,4,2137
2859,A_SCN9A-05,446,1,0,5,2138
2860,A_SCN9A-06,446,1,0,6,2139
2861,A_SCN9A-07,446,1,0,7,2140
2862,A_SCN9A-08,446,1,0,8,2141
2863,A_SCN9A-09,446,1,0,9,2142
2864,A_SCN9A-10,446,1,0,10,2143
2865,A_SCN9A-11,446,1,0,11,2144
2866,A_SCN9A-12,446,1,0,12,2145
2867,A_SCN9A-13,446,1,0,13,2146
2868,A_SCN9A-14,446,1,0,14,2147
2869,A_SCN9A-15,446,1,0,15,2148
2870,A_SCN9A-16,446,1,0,16,2149
2871,A_SCN9A-17.01,446,1,0,17.01,2150
2872,A_SCN9A-17.02,446,1,0,17.02,2151
2873,A_SCN9A-18,446,1,0,18,2152
2874,A_SCN9A-19,446,1,0,19,2153
2875,A_SCN9A-20,446,1,0,20,2154
2876,A_SCN9A-21,446,1,0,21,2155
2877,A_SCN9A-22,446,1,0,22,2156
2878,A_SCN9A-23,446,1,0,23,2157
2879,A_SCN9A-24,446,1,0,24,2158
2880,A_SCN9A-25,446,1,0,25,2159
2881,A_SCN9A-26,446,1,0,26,2160
2882,A_SCN9A-27.01,446,1,0,27.01,2161
2883,A_SCN9A-27.02,446,1,0,27.02,2162
2884,A_SCN9A-27.03,446,1,0,27.03,2163
2885,B_SCN9A-03,446,1,1,3,4366
2886,A_SCNA1 A_NGS-3033______,447,0,0,,2164
2887,A_SDCCAG8 A_NGS-0305______,448,0,0,,2165
2888,A_SDCCAG8 A_NGS-0490______,448,0,0,,2166
2889,A_SDCCAG8 A_NGS-2899______,448,0,0,,2167
2890,B_SDCCAG8 B_NGS-0305______,448,0,1,,4368
2891,A_SDHA-01,449,1,0,1,2168
2892,A_SDHA-02,449,1,0,2,2169
2893,A_SDHA-03,449,1,0,3,2170
2894,A_SDHA-04,449,1,0,4,2171
2895,A_SDHA-05,449,1,0,5,2172
2896,A_SDHA-06,449,1,0,6,2173
2897,A_SDHA-07,449,1,0,7,2174
2898,A_SDHA-08,449,1,0,8,2175
2899,A_SDHA-09,449,1,0,9,2176
2900,A_SDHA-10P2,449,1,0,10P2,2177
2901,A_SDHA-10P3,449,1,0,10P3,2178
2902,A_SDHA-11,449,1,0,11,2179
2903,A_SDHA-12&13,449,1,0,12&13,2180
2904,A_SDHA-14,449,1,0,14,2181
2905,A_SDHA-15,449,1,0,15,2182
2906,B_SDHA-02,449,1,1,2,4369
2907,A_SDHAF2-01,451,1,0,1,2183
2908,A_SDHAF2-02,451,1,0,2,2184
2909,A_SDHAF2-03,451,1,0,3,2185
2910,A_SDHAF2-04,451,1,0,4,2186
2911,A_SDHB-01,452,1,0,1,2187
2912,A_SDHB-02,452,1,0,2,2188
2913,A_SDHB-03,452,1,0,3,2189
2914,A_SDHB-04,452,1,0,4,2190
2915,A_SDHB-05,452,1,0,5,2191
2916,A_SDHB-06,452,1,0,6,2192
2917,A_SDHB-07,452,1,0,7,2193
2918,A_SDHB-08,452,1,0,8,2194
2919,B_SDHB-01,452,1,1,1,4371
2920,B_SDHB-02,452,1,1,2,4372
2921,B_SDHB-03,452,1,1,3,4373
2922,B_SDHB-04,452,1,1,4,4374
2923,B_SDHB-05,452,1,1,5,4375
2924,B_SDHB-06,452,1,1,6,4376
2925,B_SDHB-07,452,1,1,7,4377
2926,B_SDHB-08,452,1,1,8,4378
2927,A_SDHC-01,453,1,0,1,2195
2928,A_SDHC-02,453,1,0,2,2196
2929,A_SDHC-03,453,1,0,3,2197
2930,A_SDHC-04,453,1,0,4,2198
2931,A_SDHC-05,453,1,0,5,2199
2932,A_SDHC-06,453,1,0,6,2200
2933,B_SDHC-01,453,1,1,1,4379
2934,B_SDHC-02,453,1,1,2,4380
2935,B_SDHC-03,453,1,1,3,4381
2936,B_SDHC-04,453,1,1,4,4382
2937,B_SDHC-05,453,1,1,5,4383
2938,B_SDHC-06,453,1,1,6,4384
2939,O_SDHC-01,453,2,3,1,5015
2940,A_SDHD-01,454,1,0,1,2201
2941,A_SDHD-02,454,1,0,2,2202
2942,A_SDHD-03,454,1,0,3,2203
2943,A_SDHD-04,454,1,0,4,2204
2944,B_SDHD-01,454,1,1,1,4385
2945,B_SDHD-02,454,1,1,2,4386
2946,B_SDHD-03,454,1,1,3,4387
2947,B_SDHD-04,454,1,1,4,4388
2948,A_SEMA4A A_NGS-0414______,455,0,0,,2205
2949,A_SEMA4A A_NGS-0676______,455,0,0,,2206
2950,A_SEMA4A A_NGS-1924______,455,0,0,,2207
2951,A_SEMA4A A_NGS-2022______,455,0,0,,2208
2952,A_SEPSECS A_NGS-0787______,456,0,0,,2209
2953,A_SEPSECS A_NGS-0917______,456,0,0,,2210
2954,A_SEPSECS A_NGS-1208______,456,0,0,,2211
2955,A_SERPINC1-01,457,1,0,1,2212
2956,A_SERPINC1-02,457,1,0,2,2213
2957,A_SERPINC1-03,457,1,0,3,2214
2958,A_SERPINC1-04,457,1,0,4,2215
2959,A_SERPINC1-05,457,1,0,5,2216
2960,A_SERPINC1-06,457,1,0,6,2217
2961,A_SERPINC1-07,457,1,0,7,2218
2962,A_SERPING1 A_NGS-2413______,458,0,0,,2219
2963,B_SERPING1 B_NGS-2413______,458,0,1,,4389
2964,A_SETBP1 A_NGS-2375______,459,0,0,,2221
2965,B_SETBP1 B_NGS-2375______,459,0,1,,4391
2966,A_SETD2 A_NGS-2984______,460,0,0,,2222
2967,A_SETD5 A_NGS-2026______,461,0,0,,2223
2968,A_SETD5 A_NGS-2727______,461,0,0,,2224
2969,A_SETD5 A_NGS-2994______,461,0,0,,2225
2970,B_SETD5 B_NGS-2026______,461,0,1,,4392
2971,B_SETD5 B_NGS-2727______,461,0,1,,4393
2972,A_SETX A_NGS-0276______,462,0,0,,2226
2973,A_SETX A_NGS-0469______,462,0,0,,2227
2974,A_SETX A_NGS-0474______,462,0,0,,2228
2975,A_SETX A_NGS-0588______,462,0,0,,2229
2976,A_SETX A_NGS-0589______,462,0,0,,2230
2977,A_SETX A_NGS-0665______,462,0,0,,2231
2978,A_SETX A_NGS-1017______,462,0,0,,2232
2979,A_SETX A_NGS-1093______,462,0,0,,2233
2980,A_SETX A_NGS-1151______,462,0,0,,2234
2981,A_SETX A_NGS-1152______,462,0,0,,2235
2982,A_SETX A_NGS-1214______,462,0,0,,2236
2983,A_SETX A_NGS-1223______,462,0,0,,2237
2984,A_SETX A_NGS-1224______,462,0,0,,2238
2985,A_SETX A_NGS-1225______,462,0,0,,2239
2986,A_SETX A_NGS-1226______,462,0,0,,2240
2987,A_SETX A_NGS-1264______,462,0,0,,2241
2988,A_SETX A_NGS-1554______,462,0,0,,2242
2989,A_SETX A_NGS-1566______,462,0,0,,2243
2990,A_SETX A_NGS-1567______,462,0,0,,2244
2991,A_SETX A_NGS-2482______,462,0,0,,2245
2992,A_SETX A_NGS-2493______,462,0,0,,2246
2993,A_SETX A_NGS-2588______,462,0,0,,2247
2994,B_SETX B_NGS-2493______,462,0,1,,4394
2995,A_SH3PXD2B A_NGS-0335______,463,0,0,,2248
2996,A_SHANK2 A_NGS-1785______,464,0,0,,2249
2997,B_SHANK2 B_NGS-1785______,464,0,1,,4395
2998,A_SHANK3 A_NGS-1728______,465,0,0,,2250
2999,A_SHANK3 A_NGS-1786______,465,0,0,,2251
3000,A_SHANK3 A_NGS-3020______,465,0,0,,2252
3001,B_SHANK3 B_NGS-1728______,465,0,1,,4396
3002,B_SHANK3 B_NGS-1786______,465,0,1,,4397
3003,A_SHH-01,466,1,0,1,2253
3004,A_SHH-02,466,1,0,2,2254
3005,A_SHH-03A,466,1,0,03A,2255
3006,A_SHH-03B,466,1,0,03B,2256
3007,B_SHH-01,466,1,1,1,4398
3008,B_SHH-02,466,1,1,2,4399
3009,B_SHH-03A,466,1,1,03A,4400
3010,B_SHH-03B,466,1,1,03B,4401
3011,A_SHROOM3 A_NGS-1720______,467,0,0,,2257
3012,B_SHROOM3 B_NGS-1720______,467,0,1,,4402
3013,A_SIK1 A_NGS-2418______,468,0,0,,2258
3014,B_SIK1 B_NGS-2418______,468,0,1,,4403
3015,A_SIL1 A_NGS-00097_____,469,0,0,,2259
3016,A_SIL1 A_NGS-00110_____,469,0,0,,2260
3017,A_SIL1 A_NGS-0584______,469,0,0,,2261
3018,A_SIL1 A_NGS-2995______,469,0,0,,2262
3019,B_SIL1 B_NGS-2995______,469,0,1,,4404
3020,A_SIN3A A_NGS-2238______,470,0,0,,2263
3021,A_SIN3A A_NGS-2494______,470,0,0,,2264
3022,A_SIN3A A_NGS-2755______,470,0,0,,2265
3023,B_SIN3A B_NGS-2238______,470,0,1,,4405
3024,B_SIN3A B_NGS-2494______,470,0,1,,4406
3025,B_SIN3A B_NGS-2755______,470,0,1,,4407
3026,A_SIX3-01A,471,1,0,01A,2266
3027,A_SIX3-01B,471,1,0,01B,2267
3028,A_SIX3-02,471,1,0,2,2268
3029,B_SIX3-01A,471,1,1,01A,4408
3030,B_SIX3-01B,471,1,1,01B,4409
3031,B_SIX3-02,471,1,1,2,4410
3032,A_SKI A_NGS-0329______,472,0,0,,2269
3033,A_SLC16A1 A_NGS-1863______,473,0,0,,2270
3034,B_SLC16A1 B_NGS-1863______,473,0,1,,4411
3035,A_SLC17A5 A_NGS-2114______,474,0,0,,2271
3036,A_SLC17A5 A_NGS-2137______,474,0,0,,2272
3037,B_SLC17A5 B_NGS-2114______,474,0,1,,4412
3038,B_SLC17A5 B_NGS-2137______,474,0,1,,4413
3039,A_SLC19A2-01,475,1,0,1,2273
3040,A_SLC19A2-02.01,475,1,0,2.01,2274
3041,A_SLC19A2-02.02,475,1,0,2.02,2275
3042,A_SLC19A2-03,475,1,0,3,2276
3043,A_SLC19A2-04,475,1,0,4,2277
3044,A_SLC19A2-05,475,1,0,5,2278
3045,A_SLC19A2-06,475,1,0,6,2279
3046,A_SLC19A3-02,476,1,0,2,2280
3047,A_SLC19A3-03.01,476,1,0,3.01,2281
3048,A_SLC19A3-03.02,476,1,0,3.02,2282
3049,A_SLC19A3-04,476,1,0,4,2283
3050,A_SLC19A3-05,476,1,0,5,2284
3051,A_SLC19A3-06,476,1,0,6,2285
3052,A_SLC1A3 A_NGS-0914______,477,0,0,,2286
3053,A_SLC1A3 A_NGS-1261______,477,0,0,,2287
3054,A_SLC1A3 A_NGS-1444______,477,0,0,,2288
3055,A_SLC1A3 A_NGS-2168______,477,0,0,,2289
3056,A_SLC1A3 A_NGS-2714______,477,0,0,,2290
3057,A_SLC24A1 A_NGS-1740______,478,0,0,,2291
3058,A_SLC24A1 A_NGS-2011______,478,0,0,,2292
3059,A_SLC25A19-03&04,479,1,0,03&04,2293
3060,A_SLC25A19-05,479,1,0,5,2294
3061,A_SLC25A19-06,479,1,0,6,2295
3062,A_SLC25A19-07,479,1,0,7,2296
3063,A_SLC25A19-08,479,1,0,8,2297
3064,A_SLC25A26-02,480,1,0,2,2298
3065,A_SLC25A26-03,480,1,0,3,2299
3066,A_SLC25A26-04,480,1,0,4,2300
3067,A_SLC25A26-05,480,1,0,5,2301
3068,A_SLC25A26-06,480,1,0,6,2302
3069,A_SLC25A26-07,480,1,0,7,2303
3070,A_SLC25A26-08,480,1,0,8,2304
3071,A_SLC25A26-09,480,1,0,9,2305
3072,A_SLC25A26-10,480,1,0,10,2306
3073,A_SLC25A26-11,480,1,0,11,2307
3074,A_SLC25A4 A_NGS-0381______,481,0,0,,2308
3075,B_SLC25A4-02,481,1,1,2,4414
3076,B_SLC25A4-03,481,1,1,3,4415
3077,A_SLC25A46 A_NGS-1595______,482,0,0,,2309
3078,A_SLC25A46 A_NGS-1596______,482,0,0,,2310
3079,A_SLC25A46 A_NGS-2930______,482,0,0,,2311
3080,A_SLC25A46 A_NGS-2931______,482,0,0,,2312
3081,A_SLC2A1-01,483,1,0,1,2316
3082,A_SLC2A1-02,483,1,0,2,2317
3083,A_SLC2A1-03,483,1,0,3,2318
3084,A_SLC2A1-04,483,1,0,4,2319
3085,A_SLC2A1-05&06,483,1,0,05&06,2320
3086,A_SLC2A1-07&08,483,1,0,07&08,2321
3087,A_SLC2A1-09,483,1,0,9,2322
3088,A_SLC2A1-10,483,1,0,10,2323
3089,A_SLC2A1 A_NGS-0446______,483,0,0,,2313
3090,A_SLC2A1 A_NGS-0661______,483,0,0,,2314
3091,A_SLC2A1 A_NGS-2481______,483,0,0,,2315
3092,A_SLC30A9 A_NGS-3022______,484,0,0,,2324
3093,A_SLC39A13 A_NGS-2751______,485,0,0,,2325
3094,A_SLC6A8-2933,486,1,0,2933,2329
3095,A_SLC6A8 A_NGS-1925______,486,0,0,,2326
3096,A_SLC6A8 A_NGS-1960______,486,0,0,,2327
3097,B_SLC6A8 B_NGS-1925______,486,0,1,,4416
3098,B_SLC6A8 B_NGS-1960______,486,0,1,,4417
3099,A_SLC9A6 A_NGS-00152_____,487,0,0,,2330
3100,A_SLC9A6 A_NGS-00153_____,487,0,0,,2331
